example_id,true_label,predicted_label,positive_probability,original_token_length,oov_rate,has_negation,text,manual_group,manual_explanation,reviewed_by
yelp:test:4488,0,1,0.9996953010559082,75,0.0,True,"It's good. The rolls are better than the sashimi although one time we had some really nice(and surprising) maguro. We always get the hamachi jalape\u00f1o roll and some sashimi so don't get me wrong when I say the rolls are better than the sashimi. It's still enjoyable. Good atmosphere and my girl likes the martinis. Little Tokyo in Mt. Lebanon and Kiku in Station Square are better. Nakama is good for some enjoyable sushi and, more importantly, the atmosphere.  You can go here and watch the pens game AND eat a roll.  Can't say that about a lot of sushi restaurants.\n\n4.5 of 10 relative to sushi quality alone",,,
yelp:test:23815,0,1,0.9996196031570435,129,0.015503875968992248,True,"This is the neighborhood Foodland that has the bare necessities needed to sustain a pantry or for when the next snowstorm of the century is a day away and you only have minutes to get TP, bread and milk. \n\nThe bakery here is tops, small selection, but really well made specialities. Huge brownies, iced and moist. They are easily 5 inch squares,  topped with things like Oreo cookies, nuts, sprinkles, and other yummy delights. The best thing I found is the individual pineapple upside-down cakes. Perfect for one person, these are just like the big ones, same buttery cake, same crunchy edges from the brown sugar melting as it bakes, and that almost candied pineapple that has bece one of my favorite desserts of all time.\n\nTry the foccacia dripping with evoo, fresh basil and tomatoes and mozzarella cheese, you'll never buy pizzeria pizza ever again. Take a few home and pop them in the oven and enjoy. \n\nI come here when I need the staples of the pantry like eggs, milk, even a pound of ground beef. The deli isn't the greatest but it will do in a pinch. Good rotisserie chickens too.",,,
yelp:test:32999,1,0,0.0003822256112471223,17,0.0,True,"I won't say what spilled on my floor carpets, but their vacuums can REALLY suck!  Thank goodness because I thought my carpet in my truck was ruined.",,,
yelp:test:1560,0,1,0.9995660185813904,14,0.0,False,"Home of the incredible exploding burrito. This place is awesome if you want to wear your food. Actually, that might be better than eating it. :(",,,
yelp:test:5752,0,1,0.9995455145835876,260,0.011538461538461539,True,"NOTE:  This was a 4-star review, but the food quality and ESPECIALLY customer service have gone down the tubes.  See update below.\nComplaining I can't find a good meatball sub in Phoenix, I was referred to Santisi Brothers.  I was told that the meatballs are still made by the brothers' mother, so I was intrigued. \nSantisi Brothers did not disappoint.  That sub was so freaking good!!!  I got the 1/2 sandwich, which included two meatballs smothered under mozzarella and marinara on a toasted baguette-type roll.  Amazing.  The bread was soft inside with just the right crust, the meatballs were sizable (that's what she said!), and they did not scrimp on the mozzarella.  Since this is their only location in the valley, we will be sure to be back.  (It's right off I-17, close to the 101, so that's not hard.)\nIf you like sports, go!  This place has each wall covered in TVs - huge to 13\"""", they don't spare a bit of viewing area.  The only reason I gave 4 stars instead of 5 is because the seating leaves a bit to be desired.  We sat at a hightop table with stools.  Next are a row of tables with nicer chairs (with backs), and the row closest to the TVs - who wants to sit there?  Music - we could hear each other, but agreed a table of four might have to shout.  Our server, Ariel, was very enjoyable, nice, and attentive.\nBig beer and bar selection.  Husband's Kiltlifter was in a huge beer mug and he was happy to see a few IPAs.  I had a John Daly that was verrry tasty.  It's one of those sneaky super-yummy drinks...  Sweet iced tea, lemonade, and vodka - I'll be stealing that recipe this summer!\nHusband had the turkey club, which was large enough to be funny to watch him eat, but he said it was unremarkable.  Side of fries were also really, really good.  Perfect amount of potato, crispiness, and salt.  We also had garlic knots, which are served with marinara and pretty tasty, but left me wishing there was a little ball of mozzarella in the middle.  House salads were... house salads.  Nothing special there.\nTo review: great for sports (I'm sure they can spare a TV for your game), may want to go early for good seats, good bar, and some great food.  EAT/DRINK:  Meatball sub, french fries, and a John Daly.  All wonderful.\nPS - Kitchen is open till 11pm Sun-Thu, midnight Fri-Sat.",,,
yelp:test:35238,0,1,0.9995259046554565,31,0.0,True,"Food...BOMB! Everything they do in the kitchen, they do right.\nMusic is good and usually pretty loud..\nBring a group of people and sit at the bar. This is where you'll get served the fastest..servers make themselves scarce and don't talk much.\n It's worth a trip, for fried pickles!",,,
yelp:test:36767,0,1,0.9995160102844238,42,0.0,False,Food was really good my only complaint is that if you want cheese and guac on your rolled tacos its gonna cost you and extra 3.50 I just cant stomach paying almost 8 bucks on three rolled tacos.. the torta was good and good priced I just cant get over 23 bucks for 2 orders of rolled tacos and a torta..that's crazy!,,,
yelp:test:2047,1,0,0.0004970564041286707,71,0.028169014084507043,True,"Well we finally tried this Arizona landmark. Everything that you've heard is true. Food is mediocre, organ and room is entertaining. The building is all pipes! It resembles an Octoberfest Brewhaus, with a balcony, and long tables with seating in the round. You pay cash for your food and wait to see your number on a board. You then go pick it up and walk it upstairs. Not ideal but ok. \n\nFood was blah. Organist and atmosphere was something we haven't seen before. \n\nEvery one at the table said, so we got this place outta the way. Meaning we've all been trying to experience it. We have. Now we can move on. It's hard to say if I'll go back.",,,
yelp:test:20609,0,1,0.9994761347770691,43,0.0,True,"Surprised I've not written something about this pub before as I've been in it quite a bit over the last year and it has a good number of ale taps. Whilst two of their current guest ales looked enticing this weekend soft drinks were, at the time of patronage, the order of the day and as they (a can of Irn Bru and Diet Pepsi from the gun) came in at \u00a34.20 there is room for improvement in that area I feel.",,,
yelp:test:1744,1,0,0.0005799195496365428,26,0.0,True,"Its ok. Its an airport, and a stereotypical one at that. It has long lines and a lot of traffic, expensive chain restaurants, and shops. Nothing special. Customer Service is passable and they do a good job as expected, however it is a typical airport. No muss or fuss.",,,
