example_id,true_label,predicted_label,positive_probability,original_token_length,oov_rate,has_negation,text,review_group,error_type,testable_fix,student_reviewed,checkpoint_sha256
yelp:test:25614,1,0,0.4999012053012848,29,0.0344827586206896,True,"Real Mexican Fast Food! It was really good but still not as good as Plaza Mexico in Eastpointe, Michigan. I got a burrito and rice. The people were nice. I bought 4 25 cent mustaches from the toy coin machine. Hit the spot.",near_threshold,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:13175,0,1,0.5001286864280701,80,0.0,True,"This place is not that great but it delivers so I have ordered from here a few times. \n\nThe pad see ew is pretty good.  I also like the pinapple fried rice - it's well spiced but not over spiced.  \n\nI've gotten the panang curry a few times and it has been hit or miss ranging from decent to bad - sometimes its just overloaded with sugar.  The tom ka gai is ok but there are large pieces of galangal and ginger that you need to pick out every bite.\n\nMy fav Thai in town is Lotus of Siam ( http://tinyurl.com/l8hr9w ) , and if I don't feel like driving clear across town, Archi's or PIn Kao are decent enough.",near_threshold,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:6003,1,0,0.4989508986473083,116,0.0,True,"Have gone here for years, through several owners and the food has been great almost every time. Once in a while they get really skimpy on the portions or seem to lower the quality of the ingredients (change of management? ownership?) but maybe people back off and they realize it and return to the good stuff; not sure. Food is great, prices are decent, portions are generous. Staff is hit or miss and usually hanging out with friends or regulars, making it hard to get attention sometimes, but it's part of the atmosphere. In reference to the take-out comments below, we've begun to do that more only because we can't stand the hookah smoke (sorry hookah peeps!) but that fruit smoke does not mix well with food. They'd be well served to create an outdoor area for the smokers and the non-smokers - especially since cigarette smokers join in as well. Unfortunately, the huge indoor area they have is weird and gross, which is probably why there's never anyone in there. All that said, the food here is good so it's definitely worth trying.",near_threshold,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:19158,1,0,0.4984245002269745,64,0.015625,True,"I have 2 cats, and I love this place.  I buy them things like Innova Evo (dry and canned) and Nature's Variety frozen raw meat medallions, which are difficult to find.  I can get the Evo at the Tempe Feed & Tack, but they don't have a freezer for the other food.  Sunflower even has the canned duck, which one of my cats inhales.  Previously, I was going all the way out to In the Raw in Gilbert for the frozen stuff, ugh!  I'm so thrilled this little place opened!  It's not too far from my house, and the owner is awesome.  Great product selection.  Closed on Sunday.",near_threshold,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:30950,0,1,0.5018343925476074,74,0.0,True,"We got a clean room in the MGM Signature Grand on the third floor.  That is all we got.  Housekeeping never came even when we asked.  We never got our newspaper.  Getting on the wireless was a pain.  But the room was wayyy cheaper than the MGM Sig Grand.  I think its probably fine for two people (husband and wife who don't make a mess) but I wouldn't bring a whole family or an entourage in their suites.  I prefer places like the MGM Sig Grand where there is no gambling on the ground floor and I found the location uber convenient.  If I had gotten an ounce of real service, I would be giving them one or two more stars.",near_threshold,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:27153,0,1,0.5297698378562927,610,0.2278688524590164,False,"Wenn man die Architektur des Weinbrenner kannte und sch\u00e4tzte ist man schockiert, wenn man ins Besitos kommt und fragt sich, wie man solch sch\u00f6nen R\u00e4ume derart mit pseudo-spanischem Dekor wie aufgeklebten Naturstein, dunklem Holz und Flamenco-Kitsch-Bildern verunstalten kann. So stellt sich also der durchschnittliche Gast ein spanisches Restaurant vor? Das denken anscheinend die Erfinder dieser Art von Gastronomie.\n\n\n Was es sonst von unserem Besuch zu berichten gibt, ist leider nicht besser.\n\n\n Nach 15 Minuten stelle ich fest, dass die Herren an dem einen Nachbartisch untereinander spanisch reden, mit dem Kellner dagegen englisch.\n\n\n Nach 20 Minuten wundere ich mich, dass noch nicht mal Brot auf dem Tisch steht, obwohl die Gl\u00e4ser l\u00e4ngst wieder leer sind und bekomme als Kommentar vom Nachbartisch, ich solle erst mal warten bis das Essen kommt, bevor ich mich beschwere.\n\n\n Als ich 25 Minuten nach der Bestellung den Kellner frage, warum man nicht zumindest Aioli mit Brot servieren k\u00f6nne, erkl\u00e4rt dieser, dass es nicht am fehlenden Personal liege, sondern daran, dass der Grill nicht ausreiche, um die Bestellungen schneller zu bearbeiten. Als ich ihm erkl\u00e4re, dass Aioli nicht vom Grill kommt, geht er freundlicherweise in die K\u00fcche und bringt das Aioli mit Brot (1,80 EUR).\n\n\n Leider. Wer einmal Aioli selbst gemacht hat, sieht und schmeckt sofort, dass es nicht hausgemacht ist, sondern aus dem Eimer stammt. Ein genauer Blick auf die Speisekarte, auf der die enthaltenen Zusatzstoffe bezeichnet sind, best\u00e4tigt dies.\n\n\n Cangrejos en miel (4,60 EUR) schmecken wie Krabbencocktail in den 80ern.\n\n\n Verduras Mediterraneas (3,40 EUR) waren das Highlight des Abends. N\u00e4mlich tats\u00e4chlich ganz ohne Aromastoffe, Farbstoffe, Geschmacksverst\u00e4rker und Verdickungsmittel. Die Zucchini und Paprika haben recht ordentlich geschmeckt. Zuhause h\u00e4tte ich ein natives Oliven\u00f6l verwendet, aber so anspruchsvoll darf man im Besitos nicht sein.\n\n\n Patatas Bravas (2,90 EUR) sollten knusprige Kartoffelecken mit kanarischer Salsa sein. Tats\u00e4chlich waren es nicht knusprige Kartoffelecken in einer Art Ketchup-Mayonaise.\n\n\n Die Datiles en bacon (4,60 EUR) sollen ganz lecker gewesen sein, aber ich esse keinen Speck. Auch hier: Zusatzstoffe.\n\n\n Nichts zu meckern gab es auch an den Gambas al ajilio (4,40 EUR).\n\n\n Aber dann kam die Paella de marisco (13,40 EUR). Die dunkle Eisenpfanne sollte wohl suggerieren, dass hier authentisch gekocht wurde. Wurde es aber nicht. Der Reis war noch sehr k\u00f6rnig, dazwischen M\u00f6hrenw\u00fcrfel und Erbsen, denen man die Herkunft aus der Tiefk\u00fchltruhe ansah und auch, dass sie diese erst vor kurzem verlassen hatten. F\u00fcr die Meeresfr\u00fcchte galt dasselbe. Die Geschmacksrichtung der Br\u00fche, die sich nach einigen Minuten am Boden der Pfanne sammelte, l\u00e4sst sich recht gut als Knorr-Fertigpfanne-Paella beschreiben. Und selbst dieses Gericht kam nicht ohne Zusatzstoffe aus.\n\n\n Das Selters war gut, die Sangria ok. Die Bedienung war gut, wirklich freundlich und dem Kellner ist seine Loyalit\u00e4t gegen\u00fcber der K\u00fcche zugute zu halten. Er beharrte darauf, dass dort tats\u00e4chlich gekocht wird. Ich w\u00fcrde es - zumindest anhand der Gerichte, die wir versucht haben - eher als auftauen, anr\u00fchren, aufw\u00e4rmen, in-so\u00dfe-tunken und aus dem Eimer sch\u00f6pfen bezeichen. Aber immerhin wird man schnell satt.\n\n\n Der Innenhof ist noch so sch\u00f6n, wie zu Weinbrenner-Zeiten und war dementsprechend voll.\n\n\n Wer aber noch wei\u00df, wie selber gekochtes Essen schmeckt, sollte diesen Platz unbedingt meiden. Man kann auch drau\u00dfen sitzen und anst\u00e4ndig essen.",long_review_slice,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:10081,1,0,0.1997263878583908,581,0.0017211703958691,True,"YOUR GUIDE TO A SUCCESSFUL FLAMINGO HOTEL STAY\n\nAfter pretty much reading nothing but negative reviews I think I need to share what I think makes for a great Flamingo Hotel experience.  We have done an annual man-cation here for the last 4 years in July and  I don't have a single complaint and below are a couple reasons why.  I do understand the Flamingo can be a little difficult to navigate and in some aspects has kind of turned into a In and Out Burger type establishment where you need to know the secret menu but here is your secret menu:\n\n1.  This is the FLAMINGO so you are already setting yourself up for failure if you go in expecting the Wynn or some other fancy hotel I have only seen the outside of.  Wrap your head around that before booking at this hotel.  I am not someone who subscribes to the theory of just getting a crap hotel because you are never in it.  I want a good bed and nice shower even if I do plan on being in the room 6 hours over the course of 3 days.  You can still get a quality room at the Flamingo if you know what you are doing\n\n2.  BOOKING A ROOM:\nWhen you get a room spend the extra money and get a Go Room.  Don't pay for the upgrade for the rooms with the crap fake wood floor.  A Go Room I say.  Don't pay for a suite unless you are already in a gambling mood.  Some can be great and others can look like an apartment circa 1972.  Getting a standard room is like asking for your room to smell of cat urine and vomit.  Again if you are in the gambling mood give it a whirl.  The Go Rooms are clean for the most part and modern.  Good shower and bed with an I pod docking station for listening to good jams before you go out.\n\n3.  CHECKING IN:\nThis can be a cluster mess of epic proportion if you allow it but follow this method and you will be good to go and laughing at the individuals in line for hours having a breakdown. We do this every year and have not had a problem yet.  First, DO NOT arrive at check in time and actually do not check in after 1pm ever.  Figure out a way to get there early.  Last year we tried to check in at 8am.  Of course we couldn't but that is not the point.  If you are flying to Vegas have the cab driver drop you off at the Valet and call over a bell hop.  If you drive to Vegas go to the Valet and call over a bell hop.  The bell hop will take your bags and give you a ticket.  First problem already solved.  Now you have just avoided being the people carrying their luggage through the hotel running into trash cans and small children along the way.  The people with their luggage on the Strip are hopeless so forget about them. Now you may be able to check in early for a small fee and if so great, you simply call down when you get to your room and your bags arrive and everybody is happy.  Now if you are like us and try to check in at 8am this is never going to work but what you will do is knock out everything that is needed with the front desk so when you come back at 3pm or whenever you go into a different line.  A few minutes an then you get your room key and are done because you have already completed the credit card/ID crap.  When you try and check in too early at the front desk they will point out this separate line for you to get in later in the day.\n\n4.  The POOL:  First of all RIP to the small pool which used to be the 21 and over pool and was topless at one time.  Nobody actually went topless, well a few people did but you get the idea.  So the large pool is 21 and up and the small pool is for families.  Families this hotel is really not the place for you.  You might think the location is great but I have about a million reasons why you should not stay here with the little ones. The Flamingo pool scene is good times and it is not the whole Encore pool scene vibe.  Get there early really early if you are the kind of person who wants a chair.  Remember this pool is also open to Bill's guest as well so the chairs fill up quick.  We usually pay the $200 and get the day bed for the day and there you have a home base to place your things, sit, lay or whatever you little heart desires.  It comes with a couple of free drinks or a bucket of beers.  You are in direct line for the booty shaking contest in the afternoon as well.  It is kind of cheesy but everyone is having a good time so just cheer for the brave girls who get up there and shake that thang.   The pool is big enough so although everyone is peeing it really does not effect you or at least me. I will say the vibe at the pool was a little weak this past year.  I thought the DJ just turned it to the local FM top 40 station and called it a day.  I am not trying to hate at all but the crowd did look a little rough around the edges.  You know what I am talking about.  Some really LARGE white people with their umbrella drink in one hand and a basket of whatever nasty mess they ordered at the snack shop in the other.  Still plenty of good looking people.  Hope this helps",long_review_slice,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:4664,0,1,0.9887224435806274,570,0.0105263157894736,True,"I've been here twice.  It was like visiting two completely different restaurants.\n\nThe first time my girlfriend and I tried this place on a Friday night about a month ago, we loved it.  It's a small place, clean and inviting, with a neighborhood-hangout kind of vibe.  We'd heard the wings were good, and we weren't disappointed; the garlic Parmesan wings were a knockout.  We also had a Yinzer sandwich (very good), cheese sticks (also a winner), and some beer -- big damn $3 Yeunglings.  And to top it off, as we were leaving, the owner ran out to stop us -- we left such a large tip that he thought we'd forgotten money.\n\nGreat food, cheap beer, attentive service -- what was not to love?  We were DEFINITELY coming back.\n\nWell, tonight we came back.  Whoops.\n\nThey were short-staffed; the bartender and the cook were the only people working.  But they weren't that busy -- about ten or so people in the bar, with two in the dining room when we sat down and four more seated about fifteen minutes after us.  The bartender came over to get us drinks, and assured us the cook would be right out to take our orders.\n\nThe cook didn't get the memo.  After waiting a good twenty minutes, we flagged down the bartender as he was getting the newcomers' drinks.  When he saw we hadn't been tended to yet, he graciously took our order -- another Yinzer sandwich, some cheese sticks, and some more of those delicious garlic parm wings.\n\nAnd then came the waiting.  And the waiting.  And the waiting.\n\nI repeat, the only other diners ahead of us were a couple who already had their food.  A handful of carryout orders got filled.  Yes, they were short-staffed, but it was clearly a slow night.\n\nWe could see the kitchen from where we were sitting.  My girlfriend swears she saw some meat -- ham?  corned beef? -- fall out of a container onto the floor, which the cook promptly put back into the container, which went in the fridge.\n\nMaybe he was just putting it there to dispose of later.  Maybe the five-second rule is actually an official health department guideline.  Maybe it was just some ham-shaped candle wax.\n\nWe flagged down the bartender, and managed to convince him to refill my girlfriend's Pepsi and get me some water.  (To be fair, I'd been nursing my beer in vain anticipation of the food.)  He checked in on the food, and assured us it was almost ready.  We could see our sandwich spend a good fifteen minutes in various stages of assembly.\n\nThe other table of four seated after us was getting equally ignored.  One of the ladies complained into her phone that she was being held hostage.\n\nThe food arrived.  Eventually.  Most of it.  We got our sandwich -- now cold -- and our cheese sticks -- deep-fryer fresh! -- a good forty-five minutes after we ordered them, and well over an hour after we first sat down.  I repeat, nobody was ahead of us in the dining room when we sat.  The bartender advised us that the wings would be a few more minutes.\n\nBased on past experience, I estimated how long it would take them to bring us our check once we were finished, and asked for it immediately.\n\nAside from being cold, the sandwich was very tasty.  And the cheese sticks were as awesome as deep-fried cheese usually is.  We finished what food we had -- and there was still no sign of the wings.  \n\n\""""How many more minutes are those wings going to take?\"""" I asked the bartender.  He ducked into the kitchen to ask.  \""""Five more minutes,\"""" he said.\n\nTen minutes ago, it had been \""""a few more minutes.\""""  This kind of dialog is very funny in a Guy Ritchie movie.  Less so in your neighborhood bar.\n\n\""""Cancel the wings,\"""" I said.\n\nI threw down a twenty.  I'm pretty sure it covered what we ate.  No way in hell was I going to wait for change.\n\nI think the table behind us was packing up to leave as we walked out.  Poor souls.  They never got any of their food.\n\nSo.  If you visit Verdetto's, it would seem your experience will hinge on who's working that night.\n\nIf the owner is around, expect fast, courteous service and some of the most delicious bar food to ever come out of a deep fryer.  An easy four stars.\n\nBut if you got the guys we had ... the bartender, while hardly attentive, was prompt when directly cornered and at least had the decency to look embarrassed by the awful service.  I don't think the cook cared if we lived or died.  Zero stars.\n\nThe only other time I've ever said \""""Fuck this\"""" and left before my food arrived was when an ex-girlfriend and I went to a Primani Brothers in the Strip before a Deftones show; they only had three people working, and were completely crushed under the crowd.  Verdetto's had no such excuse.\n\nIf you're in the mood for cheap beer, good wings, and you're really feeling lucky, give them a try.  But if you have someplace you'd like to be afterwards, you'll want to go somewhere else.\n\n(Also, do note that the kitchen is closed on weekends.  Perhaps it's for the best.)",long_review_slice,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:9911,1,0,0.0049637332558631,563,0.0159857904085257,True,"Gather around little Yelpers, let me tell you about my stay at ye ol' Treasure Island. No, but seriously get ready to hear it.\n\nWe had the penthouse suite here. Our room was beautifully decorated and looked real crisp. Being an all guys birthday weeknd, we wanted to go all out. As soon as entering the room, we immediately fired up the jacuzzi. And 10 minutes later there was water all over the floor due to my fellow comrade who thinks it's not a problem to cannonball indoors. The staff handled the situation pretty well actually. They hand soaked and air dryed the room while we were out and the room looked handy dandy when we returned that night.\n\nBeing a fairly rowdy group, being loud was a given. Things got a little wierd for us two days in. Our room was the first room on the hall we were in, and they actually had a person standing by our room 24/7. I asked why was this necessary, but the staff all told me they were doing what they were told by the relief and higher class. I'm conviced they were keeping an eye on us.\nThe pool area was exceptional. I mean, it's not a Wet Republic or Cancun, but it's a decent place to lounge around and sun bathe. The music selection was a hit or miss. Some days it was hopping and popping with an actual DJ, and some days it was like they were playing a radio. The drinks are actually really overpriced, but it is Vegas, so you can't really blame them. Anywho, the crowd here was pretty laid back and it was pretty obvious that everyone was hungover. We had brought a handle of Jameson down with us and had our own personal bar going. This goes against the rules, and the staff gave us a warning, but didn't confiscate the bottle until the second warning, when the bottle was already finished. We had forgotten our swimming wear back in the room, and made the executive decision to jump into the pool in our boxers. We weren't escorted out of the pool area, so i'm assuming this is okay if anyone considers this in the future.\n\nThe tables here are cursed, and do not pay out. Go somewhere else. No, but seriously, I had the worst luck on the tables. The cocktail waitresses returned fairly quickly with the water down drinks, and do not return to you if you don't tip them well. \n\nThe restauraunt selection here isn't the best. They have one place here open 24 hours that serves food that any late night diner would. We ate here a couple early mornings, and the food is as good as any drunk person looking for a quick bite would expect. The staff at the said restaurant were a hit and miss. Some were cooperative while others gave us the evil eye. My buddy and I came here one morning after a night of painting the town red, and we actually fell asleep after we ordered our food. After miserably failing to wake us up, the staff stored our food away until we woke up. No, they didn't remake our food, but instead saved it for us. I would've said something to them about giving us food that was not fresh, but during my sleep, I actually lost my phone and one of the employees here found my phone on the floor and returned it to me once I woke up. A truly sincere gesture when in Sin City. The food wasn't that good by the way.\n\nI felt bad for the maid that was in charge of cleaning our room. The pad looked like a tornado flew through it. After the second day I started tipping any houskeeper that passed by our room and showering them with compliments. It was the least I could do. Our room was always clean after we returned from the daily escapades, with the linen being fully stocked and our bathroom presentably clean. Nothing was stolen or taken either. \n\nWe ordered room service to go along with our pregame on one of the nights when we were getting ready. Aside from the aggressive lady that yelled at us because we took to long to order, the food was extroadinary. We ordered a bunch of finger food that cost us an arm and leg, but everyone was neatly wrapped and to my surprise, well prepared and cooked. \n\nLast but not least, the people in charge of customer service. We had initially asked for a room with a view of the strip, but we also really wanted a smoking room to hot box, but to our dismay, the only smoking room they had, did not have a strip view. So we ended up settling for the view of the not so infamous Trump Tower. My buddy who had initially booked the room, called customer service intoxicated, mind you. He complained to them about the hotel view we had and gave them a bogus story about how he was going to propose tomorrow night and needed a strip view. After speaking to many people he finally had a word with the manager who actually gave us a brand new penthouse with a strip view for our last day there. These people really made our trip memorable and cooperated with all our needs. \n\nI'm giving this place 4 stars because their are better places to stay at on the strip, but if you're not really trying to go all, this is not a bad hotel. It's also right next to the Wynn and Palazzo.",long_review_slice,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
yelp:test:37318,0,1,0.617564857006073,561,0.0231729055258467,True,"The Yusho stands for \n\nYU SHOuld not go to this place.\n\nAt first i saw the sign and i was super excited I could not wait for this place to open it's doors because i love Japanese style grilling. Yakitori and Robatayaki is the best and they have noodles too? Bonus!!!!\n\nEvery time i drove by the sign \""""Yusho Japanese Grill & Noodle House\"""" I could just imagine myself eating tender cuts of charred chicken and steak off of skewers and then slurping up delicious noodles bathed in brothy goodness.  My mouth would water just at the thought of it.- I could not wait for this place to open its doors because it's such a perfect combo and there really is nobody on the strip doing this at a reasonable price.  \n\nBOOOM!....AWAKEN FROM THE DREAM.....\n\nAs i walked in i noticed was there was a lot of outdoor patio furniture clumsily arranged in front of the entrance...uh oh i felt a disturbance in the Japanese Feng Shui force. \n\nMaking my way into the restaurant i was greeted immediately by a very friendly staff, perhaps too friendly...........\n\nThe restaurant has a very simple atmosphere, not reminiscent of any kind street food dining i have ever encountered. It's more like this cafeteria i went to at Depauw University in Indiana that i was visiting back in 1998.   Dark wood colors and  a blend of white and yellow light that is confusing, mixed with bad fabrics and colors that don't match.  What ever happened to the good ol Japanese Feng Shui? I am not a feng Shui expert but if i was i would give it 1 Feng on a scale of 1-10 with 10 being a perfect Feng Shui.   There was definitely no Feng Shui Consultant involved in any part of the design of this place. \n\nThe articles have praised Yusho as a high end elevated take on Japanese street food. When i think of Japanese street food i think of carts lining the streets with smoke bellowing off grills as delicious cuts of meat on skewers are charring on the grill and ladles of noodles and steamy bowls of brothy goodness are being served in big bowls to a bustling crowd of hungry folk who only have a 15 minute lunch break.   \n\nOur order of elevated Japanese street food:\n\nChub sausage steamed bun -- No elevation here it was just terrible couldn't eat more than one bite.  Terrible blood sausage. Since when is Sweet and Gritty good?  I still get a little sick just thinking about it. \n\nDuck Leg w Steam Bun -- No elevation-- pretty standard on this if you want a little duck and some bread and you have $25 to spare this will do. If i was stuck on a deserted island with only a Yusho restaurant to survive i would probably just eat these. \n\nChicken Wings-- No elevation I like my wings with a little crispiness to them...there was no crispiness...  These were slimy and stuffed with a  filling that made it taste like a chicken meatball more than a wing.  No Yakitori or Robatayaki flavor goodness present. \n\nRamen Noodles-- Probably the worst non elevation--- Precariously balancing on the bowl was a  rectangular meat stick of what tasted like Panko crumb fried Bumble Bee Tuna. .... .......We were told it was pork.  Much better places for ramen in Vegas and at $22 for a small bowl this one made me really wish i could just beam myself out of there immediately.   Where's a federation starship when you need one?  \n\nThe hosts, server, busser provided excellent service.   Since this restaurant is part of the hotel we used our points for the meal and wanted to put a nice tip on a credit card because our waitress was the best ever and it's not her fault she has a terrible product to work with.  In comes a clueless aggressive girl manager who said they could not charge a tip on a credit card for the server and when i asked what they do when this happens she said that she encourages customers not to leave a tip. She reminded me of an angry badger. After a brief exchange of words where i educated her on the concept of protecting her staff.  She scampered away to try again and hallelujah she figured it out!  Obviously this is her first time as a restaurant manager. Sorry awesome staff your inexperienced angry badger manager is too lazy to help get you tips and is definitely the nail in the coffin for this place.  \n\nIf this food was not elevated  i think the tourists would like it and there would be a chance of success. Tourists won't like the food and when they have an issue the badger will crush them.   \n\nIt's just unbelievable that this  \""""elevated\"""" street food is elevated by non other than Matthias Merges the executive chef from the infamous Charlie Trotters in Chicago- Arguably the greatest restaurant in modern Chicago History.  The only thing elevated about this place is the price. \n\nMathias, i think it would be wise to make it an authentic Japanese street food experience.  Change the menu and concept and fire the clueless manager! \n\nOverpriced, non elevated bad  food, dull atmosphere, with good staff except for the badger.  YU SHOuld say Sayonara to Yusho.",long_review_slice,,,False,013aa085d21b988169e37951027b280966e5dd550aa7769752e5daf657d0ed8a
